iteration,time,component,value
0,0.48963200000000007,3,0.6800094258391319
0,0.4902,1,0.029939573681123946
0,0.4902,2,0.19340206821682887
0,0.4902,3,0.6714977504904793
0,0.490752,1,0.030046331622779636
0,0.490752,2,0.19377273497509961
0,0.490752,3,0.672349183413304
0,0.49128800000000006,1,0.030150193808726296
0,0.49128800000000006,2,0.19413311413740916
0,0.49128800000000006,3,0.6750139249759413
0,0.491808,1,0.030251143028077743
0,0.491808,2,0.19448412137839663
0,0.491808,3,0.6867061216189471
0,0.492312,1,0.030349163025252455
0,0.492312,2,0.1948302212636926
0,0.492312,3,0.697689585555852
0,0.49280000000000007,1,0.030444240173229144
0,0.49280000000000007,2,0.1951706937814439
0,0.49280000000000007,3,0.6967324048372111
0,0.49327200000000004,1,0.03053636074069398
0,0.49327200000000004,2,0.19549955147652703
0,0.49327200000000004,3,0.6951000807063845
0,0.49372800000000006,1,0.03062550853616728
0,0.49372800000000006,2,0.19581651711332915
0,0.49372800000000006,3,0.710867038434021
0,0.49416800000000005,1,0.030711667803697145
0,0.49416800000000005,2,0.19612929861024012
0,0.49416800000000005,3,0.7186711571485938
0,0.49459200000000003,1,0.03079482662630788
0,0.49459200000000003,2,0.1964340151808711
0,0.49459200000000003,3,0.7411718106314942
0,0.49500000000000005,1,0.03087497170450168
0,0.49500000000000005,2,0.19673641327960878
0,0.49500000000000005,3,0.7520596616889313
0,0.49539200000000005,1,0.03095209237850729
0,0.49539200000000005,2,0.19703122066699083
0,0.49539200000000005,3,0.7917693917465384
0,0.49576800000000004,1,0.031026176117478075
0,0.49576800000000004,2,0.19732892595828752
0,0.49576800000000004,3,0.7859747422677069
0,0.49612800000000007,1,0.031097214530823064
0,0.49612800000000007,2,0.1976118768655039
0,0.49612800000000007,3,0.8122909497891365
0,0.4964720000000001,1,0.0311651930164648
0,0.4964720000000001,2,0.1978913049522314
0,0.4964720000000001,3,0.8310418952445664
0,0.4968000000000001,1,0.03123010136448913
0,0.4968000000000001,2,0.1981638866938716
0,0.4968000000000001,3,0.8364496157340254
0,0.49711200000000005,1,0.03129192849713761
0,0.49711200000000005,2,0.1984248589739806
0,0.49711200000000005,3,0.8427888257504434
0,0.4974080000000001,1,0.031350662255393916
0,0.4974080000000001,2,0.19867432446640274
0,0.4974080000000001,3,0.8338244201142584
0,0.4976880000000001,1,0.031406291066244506
0,0.4976880000000001,2,0.19890779530403474
0,0.4976880000000001,3,0.8311717442150249
0,0.49795200000000006,1,0.03145880272420477
0,0.49795200000000006,2,0.1991272246445075
0,0.49795200000000006,3,0.8155947269732988
0,0.4982,1,0.03150818627591659
0,0.4982,2,0.1993294921367968
0,0.4982,3,0.8158901509541938
0,0.498432,1,0.03155443071809233
0,0.498432,2,0.19951877865181816
0,0.498432,3,0.819120044476578
0,0.498648,1,0.03159752677428112
0,0.498648,2,0.1996957085814251
0,0.498648,3,0.7956766269610062
